lat,lon,satelite,data
8.920400,-68.336100,GOES-19,2026-05-04 20:30:00
8.798100,-62.642200,GOES-19,2026-05-04 20:30:00
8.798200,-62.623300,GOES-19,2026-05-04 20:30:00
8.779600,-62.643000,GOES-19,2026-05-04 20:30:00
8.779700,-62.624000,GOES-19,2026-05-04 20:30:00
-13.095500,-66.827800,GOES-19,2026-05-04 20:30:00
-12.274100,-43.515200,GOES-19,2026-05-04 20:30:00
-12.274600,-43.491500,GOES-19,2026-05-04 20:30:00
-15.670000,-48.082100,GOES-19,2026-05-04 20:30:00
-15.670400,-48.059500,GOES-19,2026-05-04 20:30:00
-18.427900,-54.712900,GOES-19,2026-05-04 20:30:00
10.943900,-68.843900,GOES-19,2026-05-04 20:30:00
9.386000,-67.566300,GOES-19,2026-05-04 20:30:00
9.335500,-62.771400,GOES-19,2026-05-04 20:30:00
9.290100,-61.172200,GOES-19,2026-05-04 20:30:00
9.290200,-61.153000,GOES-19,2026-05-04 20:30:00
9.271500,-61.173100,GOES-19,2026-05-04 20:30:00
9.271600,-61.153900,GOES-19,2026-05-04 20:30:00
8.938900,-68.335600,GOES-19,2026-05-04 20:30:00
-12.332100,-50.007300,GOES-19,2026-05-04 20:30:00
-12.503100,-58.497900,GOES-19,2026-05-04 20:30:00
-12.503300,-58.478100,GOES-19,2026-05-04 20:30:00
-16.146100,-58.486200,GOES-19,2026-05-04 20:30:00
-16.165500,-58.484200,GOES-19,2026-05-04 20:30:00
