lat,lon,satelite,data
11.013800,-70.325300,GOES-19,2026-08-10 15:50:00
11.020500,-68.340000,GOES-19,2026-08-10 15:50:00
10.983200,-68.322400,GOES-19,2026-08-10 15:50:00
10.152900,-72.292300,GOES-19,2026-08-10 15:50:00
9.953100,-70.068000,GOES-19,2026-08-10 15:50:00
9.391100,-73.435400,GOES-19,2026-08-10 15:50:00
9.372600,-73.453800,GOES-19,2026-08-10 15:50:00
9.372600,-73.435500,GOES-19,2026-08-10 15:50:00
9.372600,-73.417200,GOES-19,2026-08-10 15:50:00
9.354100,-73.435600,GOES-19,2026-08-10 15:50:00
9.354100,-73.417300,GOES-19,2026-08-10 15:50:00
-10.228200,-45.802600,GOES-19,2026-08-10 15:50:00
-6.878400,-58.934300,GOES-19,2026-08-10 15:50:00
-8.550400,-45.381700,GOES-19,2026-08-10 15:50:00
-6.838900,-56.394900,GOES-19,2026-08-10 15:50:00
-6.859900,-58.935100,GOES-19,2026-08-10 15:50:00
-11.467100,-50.560400,GOES-19,2026-08-10 15:50:00
-6.857400,-56.394000,GOES-19,2026-08-10 15:50:00
-8.885400,-60.577800,GOES-19,2026-08-10 15:50:00
-10.245500,-45.913900,GOES-19,2026-08-10 15:50:00
-12.264700,-53.253800,GOES-19,2026-08-10 15:50:00
-10.247200,-45.800200,GOES-19,2026-08-10 15:50:00
-10.227800,-45.825300,GOES-19,2026-08-10 15:50:00
-6.129200,-57.722300,GOES-19,2026-08-10 15:50:00
-6.129300,-57.702800,GOES-19,2026-08-10 15:50:00
-13.628700,-46.226000,GOES-19,2026-08-10 15:50:00
-6.147700,-57.702000,GOES-19,2026-08-10 15:50:00
-10.246800,-45.823000,GOES-19,2026-08-10 15:50:00
-7.621600,-42.744900,GOES-19,2026-08-10 15:50:00
-11.212300,-54.038700,GOES-19,2026-08-10 15:50:00
-8.550700,-45.358900,GOES-19,2026-08-10 15:50:00
-8.941400,-60.536700,GOES-19,2026-08-10 15:50:00
-11.212500,-54.018100,GOES-19,2026-08-10 15:50:00
-10.265900,-45.820600,GOES-19,2026-08-10 15:50:00
-7.007900,-42.022500,GOES-19,2026-08-10 15:50:00
-11.252500,-44.865100,GOES-19,2026-08-10 15:50:00
