lat,lon,satelite,data
-20.943600,-59.671800,GOES-19,2026-01-06 22:40:00
-21.846200,-60.468900,GOES-19,2026-01-06 22:40:00
-21.866600,-60.466400,GOES-19,2026-01-06 22:40:00
-24.030000,-63.626900,GOES-19,2026-01-06 22:40:00
-25.755000,-61.638500,GOES-19,2026-01-06 22:40:00
-25.755400,-61.617200,GOES-19,2026-01-06 22:40:00
-25.776900,-61.614300,GOES-19,2026-01-06 22:40:00
-2.740400,-54.954300,GOES-19,2026-01-06 22:40:00
-2.740400,-54.934400,GOES-19,2026-01-06 22:40:00
-2.758800,-54.934000,GOES-19,2026-01-06 22:40:00
-4.318300,-48.328500,GOES-19,2026-01-06 22:40:00
