lat,lon,satelite,data
-8.762000,-75.063900,GOES-19,2026-09-03 18:30:00
-12.367100,-65.497500,GOES-19,2026-09-03 18:30:00
11.121900,-72.060500,GOES-19,2026-09-03 18:30:00
11.121900,-72.042100,GOES-19,2026-09-03 18:30:00
11.364300,-72.353100,GOES-19,2026-09-03 18:30:00
11.345700,-72.334800,GOES-19,2026-09-03 18:30:00
11.327000,-72.335100,GOES-19,2026-09-03 18:30:00
11.252500,-72.188200,GOES-19,2026-09-03 18:30:00
11.233700,-72.225300,GOES-19,2026-09-03 18:30:00
11.233700,-72.206900,GOES-19,2026-09-03 18:30:00
11.215100,-72.207100,GOES-19,2026-09-03 18:30:00
11.196300,-72.244200,GOES-19,2026-09-03 18:30:00
11.103400,-71.987000,GOES-19,2026-09-03 18:30:00
11.084600,-72.061000,GOES-19,2026-09-03 18:30:00
11.066100,-71.950500,GOES-19,2026-09-03 18:30:00
11.047500,-71.932300,GOES-19,2026-09-03 18:30:00
11.028800,-71.951000,GOES-19,2026-09-03 18:30:00
10.709000,-75.193000,GOES-19,2026-09-03 18:30:00
10.560000,-74.788700,GOES-19,2026-09-03 18:30:00
10.560000,-74.770300,GOES-19,2026-09-03 18:30:00
10.560000,-74.660100,GOES-19,2026-09-03 18:30:00
10.560000,-74.586600,GOES-19,2026-09-03 18:30:00
10.485500,-74.880600,GOES-19,2026-09-03 18:30:00
10.466900,-74.862200,GOES-19,2026-09-03 18:30:00
10.448300,-74.935700,GOES-19,2026-09-03 18:30:00
10.392500,-74.678600,GOES-19,2026-09-03 18:30:00
9.784600,-70.641900,GOES-19,2026-09-03 18:30:00
9.766100,-70.642200,GOES-19,2026-09-03 18:30:00
9.654300,-70.883100,GOES-19,2026-09-03 18:30:00
9.279800,-73.783600,GOES-19,2026-09-03 18:30:00
9.279900,-73.655500,GOES-19,2026-09-03 18:30:00
9.283400,-71.035300,GOES-19,2026-09-03 18:30:00
9.261300,-73.856900,GOES-19,2026-09-03 18:30:00
9.224300,-73.893600,GOES-19,2026-09-03 18:30:00
9.227700,-71.146200,GOES-19,2026-09-03 18:30:00
9.227700,-71.127800,GOES-19,2026-09-03 18:30:00
9.205700,-74.021700,GOES-19,2026-09-03 18:30:00
9.209100,-71.164800,GOES-19,2026-09-03 18:30:00
9.209200,-71.146400,GOES-19,2026-09-03 18:30:00
9.209200,-71.128100,GOES-19,2026-09-03 18:30:00
9.187200,-74.003500,GOES-19,2026-09-03 18:30:00
8.983800,-74.059000,GOES-19,2026-09-03 18:30:00
8.983900,-73.967600,GOES-19,2026-09-03 18:30:00
8.965400,-73.985900,GOES-19,2026-09-03 18:30:00
