lat,lon,satelite,data
-13.116700,-66.449000,GOES-19,2026-07-14 23:50:00
-15.660900,-61.635900,GOES-19,2026-07-14 23:50:00
-15.661200,-61.616200,GOES-19,2026-07-14 23:50:00
-16.343100,-59.712000,GOES-19,2026-07-14 23:50:00
-16.343300,-59.692000,GOES-19,2026-07-14 23:50:00
-16.953600,-60.692800,GOES-19,2026-07-14 23:50:00
-16.973100,-60.691000,GOES-19,2026-07-14 23:50:00
-17.773300,-60.915000,GOES-19,2026-07-14 23:50:00
-17.773600,-60.894900,GOES-19,2026-07-14 23:50:00
-25.735100,-57.459200,GOES-19,2026-07-14 23:50:00
-28.838400,-58.520800,GOES-19,2026-07-14 23:50:00
-28.838900,-58.498300,GOES-19,2026-07-14 23:50:00
-28.839500,-58.475800,GOES-19,2026-07-14 23:50:00
-28.861400,-58.494000,GOES-19,2026-07-14 23:50:00
-5.826500,-43.587200,GOES-19,2026-07-14 23:50:00
-9.728500,-49.048400,GOES-19,2026-07-14 23:50:00
-9.747400,-49.046500,GOES-19,2026-07-14 23:50:00
-9.747700,-49.024800,GOES-19,2026-07-14 23:50:00
-12.356100,-47.413000,GOES-19,2026-07-14 23:50:00
6.611000,-74.845700,GOES-19,2026-07-15 01:10:00
-15.660900,-61.635900,GOES-19,2026-07-15 01:10:00
-15.661200,-61.616200,GOES-19,2026-07-15 01:10:00
-16.343100,-59.712000,GOES-19,2026-07-15 01:10:00
-16.343300,-59.692000,GOES-19,2026-07-15 01:10:00
-16.953600,-60.692800,GOES-19,2026-07-15 01:10:00
-17.773300,-60.915000,GOES-19,2026-07-15 01:10:00
-17.773600,-60.894900,GOES-19,2026-07-15 01:10:00
-9.644200,-40.609500,GOES-19,2026-07-15 01:10:00
-9.644600,-40.584700,GOES-19,2026-07-15 01:10:00
-9.747400,-49.046500,GOES-19,2026-07-15 01:10:00
