lat,lon,satelite,data
-15.124500,-65.438200,GOES-19,2025-09-21 01:50:00
-15.124700,-65.419000,GOES-19,2025-09-21 01:50:00
-15.143700,-65.437200,GOES-19,2025-09-21 01:50:00
-15.143900,-65.418000,GOES-19,2025-09-21 01:50:00
-15.144000,-65.398800,GOES-19,2025-09-21 01:50:00
-15.216100,-63.697400,GOES-19,2025-09-21 01:50:00
-15.216300,-63.678000,GOES-19,2025-09-21 01:50:00
-15.222900,-65.144600,GOES-19,2025-09-21 01:50:00
-15.223000,-65.125300,GOES-19,2025-09-21 01:50:00
-15.235400,-63.696200,GOES-19,2025-09-21 01:50:00
-15.235500,-63.676800,GOES-19,2025-09-21 01:50:00
-16.012300,-61.351100,GOES-19,2025-09-21 01:50:00
-16.428700,-64.121800,GOES-19,2025-09-21 01:50:00
-20.481400,-58.343300,GOES-19,2025-09-21 01:50:00
-5.524300,-43.864700,GOES-19,2025-09-21 01:50:00
-7.925300,-44.116900,GOES-19,2025-09-21 01:50:00
-7.925600,-44.093700,GOES-19,2025-09-21 01:50:00
-7.944500,-44.091800,GOES-19,2025-09-21 01:50:00
-9.428900,-44.711300,GOES-19,2025-09-21 01:50:00
-11.485700,-43.569200,GOES-19,2025-09-21 01:50:00
-13.540500,-43.007700,GOES-19,2025-09-21 01:50:00
-11.249900,-49.834100,GOES-19,2025-09-21 01:50:00
-15.958600,-59.428800,GOES-19,2025-09-21 01:50:00
