lat,lon,satelite,data
-17.444200,-47.158200,GOES-19,2026-06-19 16:10:00
-17.444200,-47.158200,GOES-19,2026-06-19 16:20:00
-17.464200,-47.154100,GOES-19,2026-06-19 16:10:00
-17.464200,-47.154100,GOES-19,2026-06-19 16:20:00
-17.464200,-47.154100,GOES-19,2026-06-19 16:30:00
-17.464200,-47.154100,GOES-19,2026-06-19 16:40:00
-17.464200,-47.154100,GOES-19,2026-06-19 16:50:00
-17.464200,-47.154100,GOES-19,2026-06-19 17:00:00
-17.464200,-47.154100,GOES-19,2026-06-19 17:10:00
-17.464200,-47.154100,GOES-19,2026-06-19 17:30:00
-17.464200,-47.154100,GOES-19,2026-06-19 17:40:00
-17.464200,-47.154100,GOES-19,2026-06-19 18:00:00
-7.933800,-48.240800,GOES-19,2026-06-19 15:40:00
-7.933800,-48.240800,GOES-19,2026-06-19 16:40:00
-7.933800,-48.240800,GOES-19,2026-06-19 17:10:00
-7.933800,-48.240800,GOES-19,2026-06-19 17:30:00
-8.633800,-47.762000,GOES-19,2026-06-19 18:20:00
-8.633800,-47.762000,GOES-19,2026-06-19 18:30:00
-8.633800,-47.762000,GOES-19,2026-06-19 18:40:00
-8.633800,-47.762000,GOES-19,2026-06-19 19:00:00
-8.633800,-47.762000,GOES-19,2026-06-19 19:10:00
-8.633800,-47.762000,GOES-19,2026-06-19 19:20:00
-8.633800,-47.762000,GOES-19,2026-06-19 19:40:00
-8.633800,-47.762000,GOES-19,2026-06-19 19:50:00
-8.652600,-47.760200,GOES-19,2026-06-19 18:10:00
-8.652600,-47.760200,GOES-19,2026-06-19 18:20:00
-8.652600,-47.760200,GOES-19,2026-06-19 18:30:00
-8.652600,-47.760200,GOES-19,2026-06-19 18:40:00
-8.652600,-47.760200,GOES-19,2026-06-19 18:50:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:00:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:10:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:20:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:30:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:40:00
-8.652600,-47.760200,GOES-19,2026-06-19 19:50:00
-8.652900,-47.738200,GOES-19,2026-06-19 18:20:00
-8.652900,-47.738200,GOES-19,2026-06-19 18:30:00
-8.652900,-47.738200,GOES-19,2026-06-19 18:40:00
-8.652900,-47.738200,GOES-19,2026-06-19 18:50:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:00:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:10:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:20:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:30:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:40:00
-8.652900,-47.738200,GOES-19,2026-06-19 19:50:00
-9.167100,-47.267900,GOES-19,2026-06-19 15:30:00
-11.220700,-46.782400,GOES-19,2026-06-19 14:10:00
-11.603200,-46.709100,GOES-19,2026-06-19 19:20:00
-10.174400,-46.867300,GOES-19,2026-06-19 17:30:00
-11.584500,-46.689200,GOES-19,2026-06-19 18:00:00
-11.584500,-46.689200,GOES-19,2026-06-19 18:50:00
-11.584500,-46.689200,GOES-19,2026-06-19 19:20:00
-11.603600,-46.686600,GOES-19,2026-06-19 18:00:00
-9.341900,-46.894200,GOES-19,2026-06-19 17:00:00
-9.341900,-46.894200,GOES-19,2026-06-19 17:10:00
-9.341900,-46.894200,GOES-19,2026-06-19 17:20:00
-9.341900,-46.894200,GOES-19,2026-06-19 17:30:00
-19.587100,-45.028400,GOES-19,2026-06-19 18:40:00
-19.587100,-45.028400,GOES-19,2026-06-19 18:50:00
-10.539900,-46.531900,GOES-19,2026-06-19 13:20:00
-10.521200,-46.511800,GOES-19,2026-06-19 13:30:00
-10.521200,-46.511800,GOES-19,2026-06-19 13:40:00
-10.521200,-46.511800,GOES-19,2026-06-19 14:10:00
-10.521200,-46.511800,GOES-19,2026-06-19 16:00:00
-10.540200,-46.509400,GOES-19,2026-06-19 13:10:00
-10.540200,-46.509400,GOES-19,2026-06-19 13:20:00
-10.540200,-46.509400,GOES-19,2026-06-19 13:30:00
-10.540200,-46.509400,GOES-19,2026-06-19 13:40:00
-10.540200,-46.509400,GOES-19,2026-06-19 14:10:00
-9.970600,-46.555500,GOES-19,2026-06-19 18:10:00
-9.970600,-46.555500,GOES-19,2026-06-19 18:40:00
-9.989500,-46.553300,GOES-19,2026-06-19 18:10:00
-9.989900,-46.530800,GOES-19,2026-06-19 16:00:00
-10.503900,-46.401400,GOES-19,2026-06-19 17:30:00
-13.300400,-45.244200,GOES-19,2026-06-19 13:50:00
-13.300400,-45.244200,GOES-19,2026-06-19 14:10:00
-13.300400,-45.244200,GOES-19,2026-06-19 14:20:00
-13.300400,-45.244200,GOES-19,2026-06-19 14:30:00
-13.300400,-45.244200,GOES-19,2026-06-19 14:40:00
-13.300400,-45.244200,GOES-19,2026-06-19 14:50:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:00:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:10:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:20:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:30:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:40:00
-13.300400,-45.244200,GOES-19,2026-06-19 15:50:00
-13.300400,-45.244200,GOES-19,2026-06-19 16:20:00
-13.300400,-45.244200,GOES-19,2026-06-19 16:30:00
-13.300400,-45.244200,GOES-19,2026-06-19 16:40:00
-13.300400,-45.244200,GOES-19,2026-06-19 16:50:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:00:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:10:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:20:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:30:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:40:00
-13.300400,-45.244200,GOES-19,2026-06-19 17:50:00
-13.300400,-45.244200,GOES-19,2026-06-19 18:00:00
-13.300400,-45.244200,GOES-19,2026-06-19 18:10:00
-13.281500,-45.224100,GOES-19,2026-06-19 14:10:00
-13.281500,-45.224100,GOES-19,2026-06-19 14:30:00
-13.281500,-45.224100,GOES-19,2026-06-19 14:40:00
-13.281500,-45.224100,GOES-19,2026-06-19 14:50:00
-13.281500,-45.224100,GOES-19,2026-06-19 15:00:00
