lat,lon,satelite,data
8.882800,-68.539900,GOES-19,2026-02-13 16:50:00
8.595000,-66.306700,GOES-19,2026-02-13 16:50:00
8.572600,-67.345900,GOES-19,2026-02-13 16:50:00
8.554800,-67.142700,GOES-19,2026-02-13 16:50:00
8.554900,-67.124200,GOES-19,2026-02-13 16:50:00
8.536300,-67.143100,GOES-19,2026-02-13 16:50:00
8.423200,-67.811600,GOES-19,2026-02-13 16:50:00
8.353900,-66.536100,GOES-19,2026-02-13 16:50:00
8.334800,-66.703500,GOES-19,2026-02-13 16:50:00
8.335400,-66.555100,GOES-19,2026-02-13 16:50:00
8.298700,-66.500400,GOES-19,2026-02-13 16:50:00
8.260400,-66.872200,GOES-19,2026-02-13 16:50:00
8.241700,-66.928200,GOES-19,2026-02-13 16:50:00
8.243300,-66.501900,GOES-19,2026-02-13 16:50:00
8.224800,-66.502400,GOES-19,2026-02-13 16:50:00
8.206400,-66.502800,GOES-19,2026-02-13 16:50:00
8.206400,-66.484300,GOES-19,2026-02-13 16:50:00
8.168600,-66.726300,GOES-19,2026-02-13 16:50:00
8.151100,-66.485700,GOES-19,2026-02-13 16:50:00
8.021900,-66.507600,GOES-19,2026-02-13 16:50:00
8.022000,-66.470500,GOES-19,2026-02-13 16:50:00
8.004400,-66.248300,GOES-19,2026-02-13 16:50:00
7.984100,-66.749400,GOES-19,2026-02-13 16:50:00
7.985800,-66.285900,GOES-19,2026-02-13 16:50:00
7.985900,-66.267400,GOES-19,2026-02-13 16:50:00
7.967700,-66.193600,GOES-19,2026-02-13 16:50:00
7.884800,-69.111200,GOES-19,2026-02-13 16:50:00
7.884900,-69.092800,GOES-19,2026-02-13 16:50:00
7.891700,-66.807100,GOES-19,2026-02-13 16:50:00
7.893000,-66.455200,GOES-19,2026-02-13 16:50:00
7.865600,-69.460200,GOES-19,2026-02-13 16:50:00
7.866400,-69.111500,GOES-19,2026-02-13 16:50:00
7.847200,-69.442200,GOES-19,2026-02-13 16:50:00
7.848200,-69.020000,GOES-19,2026-02-13 16:50:00
7.799500,-66.827800,GOES-19,2026-02-13 16:50:00
7.801700,-66.235000,GOES-19,2026-02-13 16:50:00
7.801700,-66.216400,GOES-19,2026-02-13 16:50:00
7.756100,-69.058300,GOES-19,2026-02-13 16:50:00
7.756200,-69.021600,GOES-19,2026-02-13 16:50:00
7.737800,-69.003500,GOES-19,2026-02-13 16:50:00
7.737900,-68.985200,GOES-19,2026-02-13 16:50:00
7.663200,-69.445100,GOES-19,2026-02-13 16:50:00
7.589300,-69.574500,GOES-19,2026-02-13 16:50:00
7.591400,-68.712200,GOES-19,2026-02-13 16:50:00
7.480800,-68.824300,GOES-19,2026-02-13 16:50:00
7.462500,-68.787900,GOES-19,2026-02-13 16:50:00
7.370200,-68.918000,GOES-19,2026-02-13 16:50:00
7.350500,-69.504900,GOES-19,2026-02-13 16:50:00
7.351900,-68.899900,GOES-19,2026-02-13 16:50:00
7.298900,-68.074200,GOES-19,2026-02-13 16:50:00
7.280500,-68.074600,GOES-19,2026-02-13 16:50:00
7.244800,-67.707200,GOES-19,2026-02-13 16:50:00
7.246000,-67.283400,GOES-19,2026-02-13 16:50:00
7.225100,-68.167500,GOES-19,2026-02-13 16:50:00
7.226300,-67.744400,GOES-19,2026-02-13 16:50:00
7.226900,-67.541800,GOES-19,2026-02-13 16:50:00
7.227600,-67.302200,GOES-19,2026-02-13 16:50:00
7.227600,-67.283800,GOES-19,2026-02-13 16:50:00
7.227700,-67.265300,GOES-19,2026-02-13 16:50:00
7.207000,-68.076000,GOES-19,2026-02-13 16:50:00
7.207000,-68.057600,GOES-19,2026-02-13 16:50:00
7.208200,-67.652700,GOES-19,2026-02-13 16:50:00
7.208200,-67.634300,GOES-19,2026-02-13 16:50:00
7.208400,-67.560600,GOES-19,2026-02-13 16:50:00
7.209200,-67.302600,GOES-19,2026-02-13 16:50:00
7.209400,-67.247300,GOES-19,2026-02-13 16:50:00
7.209500,-67.210400,GOES-19,2026-02-13 16:50:00
7.209700,-67.136600,GOES-19,2026-02-13 16:50:00
7.188400,-68.168200,GOES-19,2026-02-13 16:50:00
7.189600,-67.708300,GOES-19,2026-02-13 16:50:00
7.189700,-67.689900,GOES-19,2026-02-13 16:50:00
7.189800,-67.653100,GOES-19,2026-02-13 16:50:00
7.189900,-67.597800,GOES-19,2026-02-13 16:50:00
7.190000,-67.579400,GOES-19,2026-02-13 16:50:00
7.170100,-68.113400,GOES-19,2026-02-13 16:50:00
7.170200,-68.095000,GOES-19,2026-02-13 16:50:00
7.170400,-68.021500,GOES-19,2026-02-13 16:50:00
7.171300,-67.708700,GOES-19,2026-02-13 16:50:00
7.171500,-67.616600,GOES-19,2026-02-13 16:50:00
7.172400,-67.321800,GOES-19,2026-02-13 16:50:00
7.149100,-69.214800,GOES-19,2026-02-13 16:50:00
7.149800,-68.884900,GOES-19,2026-02-13 16:50:00
7.153900,-67.359000,GOES-19,2026-02-13 16:50:00
7.133300,-68.150800,GOES-19,2026-02-13 16:50:00
7.133300,-68.132500,GOES-19,2026-02-13 16:50:00
7.134100,-67.856600,GOES-19,2026-02-13 16:50:00
