lat,lon,satelite,data
-11.258800,-65.487400,GOES-19,2025-10-22 13:30:00
-11.258900,-65.468600,GOES-19,2025-10-22 13:30:00
-11.277700,-65.467800,GOES-19,2025-10-22 13:30:00
-13.122300,-65.558200,GOES-19,2025-10-22 13:30:00
-13.369600,-62.963700,GOES-19,2025-10-22 13:30:00
-13.369800,-62.944500,GOES-19,2025-10-22 13:30:00
-13.387100,-63.136000,GOES-19,2025-10-22 13:30:00
-13.406300,-63.115600,GOES-19,2025-10-22 13:30:00
-13.425300,-63.114400,GOES-19,2025-10-22 13:30:00
-13.426300,-62.998800,GOES-19,2025-10-22 13:30:00
-13.444300,-63.113300,GOES-19,2025-10-22 13:30:00
-13.444500,-63.094000,GOES-19,2025-10-22 13:30:00
-13.481800,-63.168800,GOES-19,2025-10-22 13:30:00
-13.482000,-63.149500,GOES-19,2025-10-22 13:30:00
-14.019400,-64.922900,GOES-19,2025-10-22 13:30:00
-16.611800,-58.579000,GOES-19,2025-10-22 13:30:00
-16.669800,-58.613300,GOES-19,2025-10-22 13:30:00
-16.689300,-58.611200,GOES-19,2025-10-22 13:30:00
-16.708600,-58.629400,GOES-19,2025-10-22 13:30:00
-19.758500,-58.272200,GOES-19,2025-10-22 13:30:00
-20.656300,-59.913200,GOES-19,2025-10-22 13:30:00
-20.716900,-61.196600,GOES-19,2025-10-22 13:30:00
-21.275600,-60.455900,GOES-19,2025-10-22 13:30:00
-21.296000,-60.453400,GOES-19,2025-10-22 13:30:00
-20.737100,-61.194300,GOES-19,2025-10-22 13:30:00
-20.737400,-61.173900,GOES-19,2025-10-22 13:30:00
-20.784900,-60.718900,GOES-19,2025-10-22 13:30:00
-20.804800,-60.737100,GOES-19,2025-10-22 13:30:00
-20.805100,-60.716600,GOES-19,2025-10-22 13:30:00
-21.245700,-58.656900,GOES-19,2025-10-22 13:30:00
-21.296300,-60.432800,GOES-19,2025-10-22 13:30:00
-21.296600,-60.412200,GOES-19,2025-10-22 13:30:00
-21.551700,-58.635900,GOES-19,2025-10-22 13:30:00
-21.760100,-60.727300,GOES-19,2025-10-22 13:30:00
-21.948500,-61.734200,GOES-19,2025-10-22 13:30:00
-21.969000,-61.731900,GOES-19,2025-10-22 13:30:00
-21.969300,-61.711300,GOES-19,2025-10-22 13:30:00
-21.989500,-61.729600,GOES-19,2025-10-22 13:30:00
-21.989800,-61.709000,GOES-19,2025-10-22 13:30:00
-22.505800,-61.525800,GOES-19,2025-10-22 13:30:00
-24.457700,-56.596700,GOES-19,2025-10-22 13:30:00
-24.655700,-60.177700,GOES-19,2025-10-22 13:30:00
-24.656100,-60.156400,GOES-19,2025-10-22 13:30:00
-24.677300,-60.153300,GOES-19,2025-10-22 13:30:00
-26.578100,-63.824500,GOES-19,2025-10-22 13:30:00
-26.578500,-63.803300,GOES-19,2025-10-22 13:30:00
-28.208300,-60.781100,GOES-19,2025-10-22 13:30:00
-28.926800,-61.523700,GOES-19,2025-10-22 13:30:00
-17.616700,-46.614000,GOES-19,2025-10-22 13:30:00
-19.052600,-57.494100,GOES-19,2025-10-22 13:30:00
-17.636700,-46.609800,GOES-19,2025-10-22 13:30:00
-19.072600,-57.491500,GOES-19,2025-10-22 13:30:00
