lat,lon,satelite,data
-12.717600,-66.823800,GOES-19,2025-10-12 13:10:00
-12.717700,-66.805000,GOES-19,2025-10-12 13:10:00
-12.736500,-66.823100,GOES-19,2025-10-12 13:10:00
-12.812200,-66.782400,GOES-19,2025-10-12 13:10:00
-13.214300,-65.971400,GOES-19,2025-10-12 13:10:00
-13.214400,-65.952400,GOES-19,2025-10-12 13:10:00
-13.233200,-65.970500,GOES-19,2025-10-12 13:10:00
-13.289900,-66.005900,GOES-19,2025-10-12 13:10:00
-13.454200,-64.226200,GOES-19,2025-10-12 13:10:00
-13.454400,-64.207100,GOES-19,2025-10-12 13:10:00
-13.473200,-64.225200,GOES-19,2025-10-12 13:10:00
-13.473400,-64.206000,GOES-19,2025-10-12 13:10:00
-13.492200,-64.224100,GOES-19,2025-10-12 13:10:00
-13.492400,-64.205000,GOES-19,2025-10-12 13:10:00
-13.775200,-64.495800,GOES-19,2025-10-12 13:10:00
-13.775400,-64.476700,GOES-19,2025-10-12 13:10:00
-13.794400,-64.475700,GOES-19,2025-10-12 13:10:00
-13.813100,-64.512900,GOES-19,2025-10-12 13:10:00
-13.832200,-64.511900,GOES-19,2025-10-12 13:10:00
-13.832300,-64.492700,GOES-19,2025-10-12 13:10:00
-13.851400,-64.491700,GOES-19,2025-10-12 13:10:00
-14.212400,-64.625100,GOES-19,2025-10-12 13:10:00
-14.449900,-63.630100,GOES-19,2025-10-12 13:10:00
-14.468800,-63.648200,GOES-19,2025-10-12 13:10:00
-14.469000,-63.628900,GOES-19,2025-10-12 13:10:00
-14.469200,-63.609600,GOES-19,2025-10-12 13:10:00
-14.488500,-63.589100,GOES-19,2025-10-12 13:10:00
-14.507800,-63.568600,GOES-19,2025-10-12 13:10:00
-14.526600,-63.606000,GOES-19,2025-10-12 13:10:00
-14.596200,-64.411200,GOES-19,2025-10-12 13:10:00
-16.875100,-64.188800,GOES-19,2025-10-12 13:10:00
-18.674900,-62.907000,GOES-19,2025-10-12 13:10:00
-18.675100,-62.887100,GOES-19,2025-10-12 13:10:00
-19.436200,-59.606800,GOES-19,2025-10-12 13:10:00
-20.048800,-58.896400,GOES-19,2025-10-12 13:10:00
-20.443900,-58.181900,GOES-19,2025-10-12 13:10:00
-20.616400,-61.166900,GOES-19,2025-10-12 13:10:00
-20.616700,-61.146500,GOES-19,2025-10-12 13:10:00
-20.636600,-61.164700,GOES-19,2025-10-12 13:10:00
-20.636900,-61.144200,GOES-19,2025-10-12 13:10:00
-20.656800,-61.162400,GOES-19,2025-10-12 13:10:00
-20.784900,-60.718900,GOES-19,2025-10-12 13:10:00
-20.785200,-60.698400,GOES-19,2025-10-12 13:10:00
-21.531200,-58.638700,GOES-19,2025-10-12 13:10:00
-21.531600,-58.617800,GOES-19,2025-10-12 13:10:00
-21.551700,-58.635900,GOES-19,2025-10-12 13:10:00
-21.552100,-58.614900,GOES-19,2025-10-12 13:10:00
-27.425700,-65.276600,GOES-19,2025-10-12 13:10:00
-27.447200,-65.295600,GOES-19,2025-10-12 13:10:00
-27.447500,-65.274300,GOES-19,2025-10-12 13:10:00
-27.447800,-65.253100,GOES-19,2025-10-12 13:10:00
-11.362900,-44.011200,GOES-19,2025-10-12 13:10:00
-11.506200,-43.495200,GOES-19,2025-10-12 13:10:00
-19.012000,-57.540800,GOES-19,2025-10-12 13:10:00
-17.397000,-46.659500,GOES-19,2025-10-12 13:10:00
-11.363300,-43.987700,GOES-19,2025-10-12 13:10:00
-19.032300,-57.517400,GOES-19,2025-10-12 13:10:00
-17.877300,-45.028500,GOES-19,2025-10-12 13:10:00
-19.031900,-57.538200,GOES-19,2025-10-12 13:10:00
-9.102400,-45.047700,GOES-19,2025-10-12 13:10:00
-19.051900,-57.535600,GOES-19,2025-10-12 13:10:00
-12.208900,-66.786700,GOES-19,2025-10-12 13:40:00
-12.209000,-66.767900,GOES-19,2025-10-12 13:40:00
-12.793300,-66.783100,GOES-19,2025-10-12 13:40:00
-12.812200,-66.782400,GOES-19,2025-10-12 13:40:00
-12.812300,-66.763500,GOES-19,2025-10-12 13:40:00
-13.084300,-65.578900,GOES-19,2025-10-12 13:40:00
-13.103200,-65.578000,GOES-19,2025-10-12 13:40:00
-13.103400,-65.559100,GOES-19,2025-10-12 13:40:00
