lat,lon,satelite,data
9.837800,-66.082900,GOES-19,2026-03-06 00:30:00
9.718300,-68.002700,GOES-19,2026-03-06 00:30:00
9.718400,-67.984200,GOES-19,2026-03-06 00:30:00
7.610600,-63.459600,GOES-19,2026-03-06 00:30:00
7.592100,-63.460200,GOES-19,2026-03-06 00:30:00
7.426100,-68.641700,GOES-19,2026-03-06 00:30:00
6.584500,-67.443700,GOES-19,2026-03-06 00:30:00
5.424500,-71.494200,GOES-19,2026-03-06 00:30:00
5.406200,-71.494300,GOES-19,2026-03-06 00:30:00
-26.620900,-61.368400,GOES-19,2026-03-06 00:30:00
9.628100,-63.573300,GOES-19,2026-03-06 00:30:00
9.628200,-63.554400,GOES-19,2026-03-06 00:30:00
9.175800,-69.566200,GOES-19,2026-03-06 00:30:00
9.146000,-67.350000,GOES-19,2026-03-06 00:30:00
9.146000,-67.331500,GOES-19,2026-03-06 00:30:00
9.127400,-67.350500,GOES-19,2026-03-06 00:30:00
9.127500,-67.332000,GOES-19,2026-03-06 00:30:00
9.104900,-68.498200,GOES-19,2026-03-06 00:30:00
9.105000,-68.479700,GOES-19,2026-03-06 00:30:00
8.810000,-68.172300,GOES-19,2026-03-06 00:30:00
8.607100,-63.688400,GOES-19,2026-03-06 00:30:00
8.513200,-63.955100,GOES-19,2026-03-06 00:30:00
