lat,lon,satelite,data
9.478800,-67.545300,GOES-19,2026-03-04 05:40:00
9.295200,-67.086300,GOES-19,2026-03-04 05:40:00
8.919700,-68.576000,GOES-19,2026-03-04 05:40:00
8.919700,-68.557600,GOES-19,2026-03-04 05:40:00
8.901200,-68.576400,GOES-19,2026-03-04 05:40:00
8.901200,-68.558000,GOES-19,2026-03-04 05:40:00
8.828400,-68.208800,GOES-19,2026-03-04 05:40:00
8.828400,-68.190400,GOES-19,2026-03-04 05:40:00
6.615900,-69.789300,GOES-19,2026-03-04 05:40:00
6.251400,-68.788600,GOES-19,2026-03-04 05:40:00
6.251500,-68.770300,GOES-19,2026-03-04 05:40:00
5.031600,-66.292600,GOES-19,2026-03-04 05:40:00
5.031700,-66.274100,GOES-19,2026-03-04 05:40:00
1.504700,-59.911600,GOES-19,2026-03-04 05:40:00
0.063800,-60.979900,GOES-19,2026-03-04 05:40:00
0.045500,-60.998800,GOES-19,2026-03-04 05:40:00
0.045500,-60.979900,GOES-19,2026-03-04 05:40:00
0.045500,-60.961000,GOES-19,2026-03-04 05:40:00
0.027300,-60.998800,GOES-19,2026-03-04 05:40:00
0.027300,-60.979900,GOES-19,2026-03-04 05:40:00
