lat,lon,satelite,data
8.938200,-68.557200,GOES-19,2026-03-04 14:00:00
8.919700,-68.557600,GOES-19,2026-03-04 14:00:00
8.919800,-68.539100,GOES-19,2026-03-04 14:00:00
8.901200,-68.558000,GOES-19,2026-03-04 14:00:00
8.901300,-68.539500,GOES-19,2026-03-04 14:00:00
8.490700,-70.129200,GOES-19,2026-03-04 14:00:00
8.472200,-70.129400,GOES-19,2026-03-04 14:00:00
8.472300,-70.111100,GOES-19,2026-03-04 14:00:00
8.453800,-70.129700,GOES-19,2026-03-04 14:00:00
7.500400,-68.346300,GOES-19,2026-03-04 14:00:00
7.482000,-68.346700,GOES-19,2026-03-04 14:00:00
7.350900,-69.321600,GOES-19,2026-03-04 14:00:00
7.094200,-69.105700,GOES-19,2026-03-04 14:00:00
7.075900,-69.106000,GOES-19,2026-03-04 14:00:00
6.983500,-69.382100,GOES-19,2026-03-04 14:00:00
6.983500,-69.363800,GOES-19,2026-03-04 14:00:00
6.965100,-69.382300,GOES-19,2026-03-04 14:00:00
6.965200,-69.364000,GOES-19,2026-03-04 14:00:00
6.652600,-69.734100,GOES-19,2026-03-04 14:00:00
6.418400,-67.887800,GOES-19,2026-03-04 14:00:00
6.268800,-69.263900,GOES-19,2026-03-04 14:00:00
6.268800,-69.245700,GOES-19,2026-03-04 14:00:00
6.250500,-69.264200,GOES-19,2026-03-04 14:00:00
6.250600,-69.191100,GOES-19,2026-03-04 14:00:00
6.250700,-69.172800,GOES-19,2026-03-04 14:00:00
6.102600,-70.105700,GOES-19,2026-03-04 14:00:00
