lat,lon,satelite,data
-4.759500,-43.615500,GOES-19,2025-09-23 14:20:00
-3.800200,-41.694700,GOES-19,2025-09-23 14:20:00
-5.388400,-42.258800,GOES-19,2025-09-23 14:20:00
-17.299700,-61.139200,GOES-19,2025-09-23 14:20:00
-17.319300,-61.137400,GOES-19,2025-09-23 14:20:00
-20.461500,-58.325200,GOES-19,2025-09-23 14:20:00
-20.487900,-60.343700,GOES-19,2025-09-23 14:20:00
-20.508100,-60.341400,GOES-19,2025-09-23 14:20:00
-21.290400,-58.442000,GOES-19,2025-09-23 14:20:00
-22.184600,-57.681400,GOES-19,2025-09-23 14:20:00
-24.970200,-58.265900,GOES-19,2025-09-23 14:20:00
-24.970700,-58.244200,GOES-19,2025-09-23 14:20:00
-26.644900,-62.413900,GOES-19,2025-09-23 14:20:00
-26.990700,-63.776000,GOES-19,2025-09-23 14:20:00
-26.991000,-63.754700,GOES-19,2025-09-23 14:20:00
-9.165000,-44.627300,GOES-19,2025-09-23 14:20:00
-8.808400,-43.060800,GOES-19,2025-09-23 14:20:00
-10.312700,-45.244900,GOES-19,2025-09-23 14:20:00
-28.113800,-62.190800,GOES-19,2025-09-23 14:20:00
-28.114200,-62.169000,GOES-19,2025-09-23 14:20:00
-28.224200,-62.196700,GOES-19,2025-09-23 14:20:00
-28.224600,-62.174900,GOES-19,2025-09-23 14:20:00
-28.498600,-61.764400,GOES-19,2025-09-23 14:20:00
-28.512300,-62.198700,GOES-19,2025-09-23 14:20:00
-28.534200,-62.217300,GOES-19,2025-09-23 14:20:00
-28.534600,-62.195400,GOES-19,2025-09-23 14:20:00
-11.910400,-43.431900,GOES-19,2025-09-23 14:20:00
-11.929600,-43.428800,GOES-19,2025-09-23 14:20:00
-11.403700,-44.959000,GOES-19,2025-09-23 14:20:00
-12.868500,-44.640900,GOES-19,2025-09-23 14:20:00
-10.313000,-45.221900,GOES-19,2025-09-23 14:20:00
-11.930100,-43.405000,GOES-19,2025-09-23 14:20:00
-6.122400,-44.004000,GOES-19,2025-09-23 14:20:00
-11.423300,-44.933100,GOES-19,2025-09-23 14:20:00
-8.953300,-46.309900,GOES-19,2025-09-23 14:20:00
-8.805700,-46.055800,GOES-19,2025-09-23 14:20:00
-11.949300,-43.401900,GOES-19,2025-09-23 14:20:00
