lat,lon,satelite,data
6.131800,-57.253100,GOES-19,2025-10-29 18:30:00
6.094300,-57.372100,GOES-19,2025-10-29 18:30:00
6.094500,-57.333000,GOES-19,2025-10-29 18:30:00
6.075900,-57.353300,GOES-19,2025-10-29 18:30:00
6.057600,-57.334500,GOES-19,2025-10-29 18:30:00
6.039000,-57.374400,GOES-19,2025-10-29 18:30:00
6.039300,-57.315700,GOES-19,2025-10-29 18:30:00
6.020500,-57.375100,GOES-19,2025-10-29 18:30:00
6.020600,-57.355600,GOES-19,2025-10-29 18:30:00
6.002100,-57.375900,GOES-19,2025-10-29 18:30:00
6.002200,-57.356300,GOES-19,2025-10-29 18:30:00
-10.285400,-44.557800,GOES-19,2025-10-29 18:30:00
-12.455600,-42.140700,GOES-19,2025-10-29 18:30:00
-7.974800,-46.273400,GOES-19,2025-10-29 18:30:00
-2.774100,-45.398900,GOES-19,2025-10-29 18:30:00
-8.466300,-40.448700,GOES-19,2025-10-29 18:30:00
-10.766200,-47.885100,GOES-19,2025-10-29 18:30:00
-5.507800,-43.611100,GOES-19,2025-10-29 18:30:00
-14.626800,-43.184000,GOES-19,2025-10-29 18:30:00
-7.489800,-45.981800,GOES-19,2025-10-29 18:30:00
-6.025800,-44.310900,GOES-19,2025-10-29 18:30:00
-5.796600,-40.806800,GOES-19,2025-10-29 18:30:00
-9.804500,-47.597800,GOES-19,2025-10-29 18:30:00
-15.333500,-43.112100,GOES-19,2025-10-29 18:30:00
-6.124900,-41.841400,GOES-19,2025-10-29 18:30:00
-5.062900,-45.469100,GOES-19,2025-10-29 18:30:00
-5.542500,-43.932700,GOES-19,2025-10-29 18:30:00
-3.388900,-48.946200,GOES-19,2025-10-29 18:30:00
-6.118900,-42.437500,GOES-19,2025-10-29 18:30:00
-4.463200,-43.238600,GOES-19,2025-10-29 18:30:00
-7.069500,-44.933500,GOES-19,2025-10-29 18:30:00
-13.300300,-43.362900,GOES-19,2025-10-29 18:30:00
-8.040100,-42.510000,GOES-19,2025-10-29 18:30:00
-9.651400,-46.367900,GOES-19,2025-10-29 18:30:00
-7.993600,-46.271600,GOES-19,2025-10-29 18:30:00
-5.030600,-44.815000,GOES-19,2025-10-29 18:30:00
-10.758300,-44.748900,GOES-19,2025-10-29 18:30:00
-4.988100,-45.496200,GOES-19,2025-10-29 18:30:00
-7.784400,-46.492100,GOES-19,2025-10-29 18:30:00
-5.338400,-39.488800,GOES-19,2025-10-29 18:30:00
-8.324500,-45.359700,GOES-19,2025-10-29 18:30:00
-6.099900,-42.462800,GOES-19,2025-10-29 18:30:00
-6.695200,-39.686200,GOES-19,2025-10-29 18:30:00
-9.943000,-47.161400,GOES-19,2025-10-29 18:30:00
-7.784200,-46.514500,GOES-19,2025-10-29 18:30:00
-6.427600,-43.491900,GOES-19,2025-10-29 18:30:00
-9.003800,-43.974900,GOES-19,2025-10-29 18:30:00
-5.989600,-44.175800,GOES-19,2025-10-29 18:30:00
-6.560500,-41.585900,GOES-19,2025-10-29 18:30:00
-2.149500,-56.720900,GOES-19,2025-10-29 18:30:00
-5.028600,-45.064800,GOES-19,2025-10-29 18:30:00
-3.683300,-39.455700,GOES-19,2025-10-29 18:30:00
-2.039300,-56.878900,GOES-19,2025-10-29 18:30:00
-8.169500,-47.299600,GOES-19,2025-10-29 18:30:00
-4.417300,-44.464200,GOES-19,2025-10-29 18:30:00
-4.268000,-44.472500,GOES-19,2025-10-29 18:30:00
-4.427600,-45.707900,GOES-19,2025-10-29 18:30:00
-6.025600,-44.333900,GOES-19,2025-10-29 18:30:00
-7.088300,-44.931900,GOES-19,2025-10-29 18:30:00
-5.989400,-44.198800,GOES-19,2025-10-29 18:30:00
-7.803500,-46.468100,GOES-19,2025-10-29 18:30:00
-7.305400,-45.683300,GOES-19,2025-10-29 18:30:00
-5.815400,-40.805200,GOES-19,2025-10-29 18:30:00
-11.356400,-42.252700,GOES-19,2025-10-29 18:30:00
-9.283400,-47.033900,GOES-19,2025-10-29 18:30:00
-3.477100,-49.898600,GOES-19,2025-10-29 18:30:00
-12.010600,-49.830800,GOES-19,2025-10-29 18:30:00
-9.318100,-45.864800,GOES-19,2025-10-29 18:30:00
-5.232800,-45.210200,GOES-19,2025-10-29 18:30:00
-4.998300,-44.154100,GOES-19,2025-10-29 18:30:00
-3.311200,-42.171700,GOES-19,2025-10-29 18:30:00
-2.755600,-45.399500,GOES-19,2025-10-29 18:30:00
-5.542300,-43.955800,GOES-19,2025-10-29 18:30:00
-6.546700,-42.872600,GOES-19,2025-10-29 18:30:00
-7.646000,-37.977600,GOES-19,2025-10-29 18:30:00
