lat,lon,satelite,data
8.612400,-62.706500,GOES-19,2026-04-28 18:50:00
8.612500,-62.687600,GOES-19,2026-04-28 18:50:00
8.575100,-62.764800,GOES-19,2026-04-28 18:50:00
8.548800,-64.235500,GOES-19,2026-04-28 18:50:00
8.548900,-64.216800,GOES-19,2026-04-28 18:50:00
8.557700,-62.557200,GOES-19,2026-04-28 18:50:00
8.530300,-64.236200,GOES-19,2026-04-28 18:50:00
8.530400,-64.217400,GOES-19,2026-04-28 18:50:00
6.948200,-63.273900,GOES-19,2026-04-28 18:50:00
6.861800,-66.737900,GOES-19,2026-04-28 18:50:00
9.296700,-63.038400,GOES-19,2026-04-28 18:50:00
9.150300,-62.684500,GOES-19,2026-04-28 18:50:00
8.987600,-65.381900,GOES-19,2026-04-28 18:50:00
8.856200,-62.222300,GOES-19,2026-04-28 18:50:00
8.837700,-62.223100,GOES-19,2026-04-28 18:50:00
8.617800,-65.281500,GOES-19,2026-04-28 18:50:00
8.619100,-65.001200,GOES-19,2026-04-28 18:50:00
8.631100,-62.686900,GOES-19,2026-04-28 18:50:00
6.843500,-66.738300,GOES-19,2026-04-28 18:50:00
