lat,lon,satelite,data
10.938900,-70.419200,GOES-19,2026-08-19 14:40:00
10.939000,-70.382200,GOES-19,2026-08-19 14:40:00
-20.577800,-45.931400,GOES-19,2026-08-19 14:40:00
-7.617100,-49.922600,GOES-19,2026-08-19 14:40:00
-6.958100,-52.806500,GOES-19,2026-08-19 14:40:00
-13.280500,-51.688600,GOES-19,2026-08-19 14:40:00
-6.036600,-57.804000,GOES-19,2026-08-19 14:40:00
-9.753700,-43.296200,GOES-19,2026-08-19 14:40:00
-8.559600,-54.778000,GOES-19,2026-08-19 14:40:00
-7.896400,-61.729500,GOES-19,2026-08-19 14:40:00
-6.632500,-45.492200,GOES-19,2026-08-19 14:40:00
-5.431900,-48.399600,GOES-19,2026-08-19 14:40:00
-11.872100,-50.170800,GOES-19,2026-08-19 14:40:00
-11.098700,-47.267800,GOES-19,2026-08-19 14:40:00
-8.578300,-54.776800,GOES-19,2026-08-19 14:40:00
-14.373400,-58.277800,GOES-19,2026-08-19 14:40:00
-14.390600,-53.135400,GOES-19,2026-08-19 14:40:00
-14.143200,-52.955800,GOES-19,2026-08-19 14:40:00
-11.193600,-54.019900,GOES-19,2026-08-19 14:40:00
-9.753300,-43.319900,GOES-19,2026-08-19 14:40:00
-13.585800,-51.778100,GOES-19,2026-08-19 14:40:00
-6.632300,-45.514800,GOES-19,2026-08-19 14:40:00
-14.035800,-53.659900,GOES-19,2026-08-19 14:40:00
-6.130000,-45.192500,GOES-19,2026-08-19 14:40:00
-13.299600,-51.686200,GOES-19,2026-08-19 14:40:00
-14.489200,-52.996800,GOES-19,2026-08-19 14:40:00
-6.712300,-58.941200,GOES-19,2026-08-19 14:40:00
-6.390900,-51.747500,GOES-19,2026-08-19 14:40:00
-10.807200,-50.312100,GOES-19,2026-08-19 14:40:00
-11.996100,-53.447500,GOES-19,2026-08-19 14:40:00
-11.600200,-50.545400,GOES-19,2026-08-19 14:40:00
-11.931900,-49.991400,GOES-19,2026-08-19 14:40:00
-5.927400,-49.250500,GOES-19,2026-08-19 14:40:00
-9.739300,-46.850400,GOES-19,2026-08-19 14:40:00
-13.411400,-54.394400,GOES-19,2026-08-19 14:40:00
-11.098400,-47.290100,GOES-19,2026-08-19 14:40:00
-5.927200,-49.271900,GOES-19,2026-08-19 14:40:00
-11.218900,-55.058500,GOES-19,2026-08-19 14:40:00
-8.503000,-54.862500,GOES-19,2026-08-19 14:40:00
-7.914900,-61.728800,GOES-19,2026-08-19 14:40:00
-5.431700,-48.421200,GOES-19,2026-08-19 14:40:00
-6.397100,-46.629200,GOES-19,2026-08-19 14:40:00
-7.530100,-55.583900,GOES-19,2026-08-19 14:40:00
-11.871700,-50.192300,GOES-19,2026-08-19 14:40:00
-5.999400,-57.863900,GOES-19,2026-08-19 14:40:00
-6.254000,-55.391000,GOES-19,2026-08-19 14:40:00
-10.807500,-50.290700,GOES-19,2026-08-19 14:40:00
-6.091300,-57.899200,GOES-19,2026-08-19 14:40:00
-6.601400,-58.984400,GOES-19,2026-08-19 14:40:00
-6.091200,-57.918700,GOES-19,2026-08-19 14:40:00
-11.117800,-47.265400,GOES-19,2026-08-19 14:40:00
-11.912800,-49.993700,GOES-19,2026-08-19 14:40:00
-8.597100,-54.755300,GOES-19,2026-08-19 14:40:00
-3.959600,-43.103800,GOES-19,2026-08-19 14:40:00
-14.294900,-51.942200,GOES-19,2026-08-19 14:40:00
-14.162500,-52.953400,GOES-19,2026-08-19 14:40:00
-7.548700,-55.582900,GOES-19,2026-08-19 14:40:00
-14.276300,-51.902000,GOES-19,2026-08-19 14:40:00
-10.768700,-50.359000,GOES-19,2026-08-19 14:40:00
-11.891100,-50.168600,GOES-19,2026-08-19 14:40:00
-8.559800,-54.757900,GOES-19,2026-08-19 14:40:00
-13.411700,-54.373700,GOES-19,2026-08-19 14:40:00
-8.104200,-51.654000,GOES-19,2026-08-19 14:40:00
-8.541200,-54.759100,GOES-19,2026-08-19 14:40:00
-9.436600,-48.295500,GOES-19,2026-08-19 14:40:00
-6.072800,-57.919400,GOES-19,2026-08-19 14:40:00
-14.295200,-51.920800,GOES-19,2026-08-19 14:40:00
-5.602400,-45.681500,GOES-19,2026-08-19 14:40:00
