lat,lon,satelite,data
-16.403100,-59.586100,GOES-19,2026-07-09 22:20:00
-16.403400,-59.566000,GOES-19,2026-07-09 22:20:00
-16.422600,-59.584200,GOES-19,2026-07-09 22:20:00
-16.422800,-59.564100,GOES-19,2026-07-09 22:20:00
-17.477500,-59.578500,GOES-19,2026-07-09 22:20:00
-17.477800,-59.558300,GOES-19,2026-07-09 22:20:00
-17.478100,-59.538100,GOES-19,2026-07-09 22:20:00
-10.848900,-45.036400,GOES-19,2026-07-09 22:20:00
-10.858500,-44.457100,GOES-19,2026-07-09 22:20:00
-10.858900,-44.433800,GOES-19,2026-07-09 22:20:00
-12.499900,-43.785800,GOES-19,2026-07-09 22:20:00
-17.497200,-59.576500,GOES-19,2026-07-09 22:20:00
-17.497500,-59.556300,GOES-19,2026-07-09 22:20:00
-17.497800,-59.536100,GOES-19,2026-07-09 22:20:00
-18.027600,-59.621500,GOES-19,2026-07-09 22:20:00
-18.027900,-59.601300,GOES-19,2026-07-09 22:20:00
-18.047300,-59.619400,GOES-19,2026-07-09 22:20:00
-18.047600,-59.599100,GOES-19,2026-07-09 22:20:00
-18.067000,-59.617300,GOES-19,2026-07-09 22:20:00
-18.351600,-59.078500,GOES-19,2026-07-09 22:20:00
-19.373700,-59.777300,GOES-19,2026-07-09 22:20:00
-19.374000,-59.756900,GOES-19,2026-07-09 22:20:00
-20.526100,-60.482600,GOES-19,2026-07-09 22:20:00
-26.935600,-60.805000,GOES-19,2026-07-09 22:20:00
-11.873900,-47.657000,GOES-19,2026-07-09 22:20:00
-3.406600,-49.116300,GOES-19,2026-07-09 22:20:00
-8.125400,-47.874900,GOES-19,2026-07-09 22:20:00
-12.500300,-43.762100,GOES-19,2026-07-09 22:20:00
-16.614200,-49.749400,GOES-19,2026-07-09 22:20:00
-18.018200,-54.371000,GOES-19,2026-07-09 22:20:00
-21.761700,-56.301000,GOES-19,2026-07-09 22:20:00
-8.144200,-47.873200,GOES-19,2026-07-09 22:20:00
-8.498500,-48.081300,GOES-19,2026-07-09 22:20:00
-8.498700,-48.059400,GOES-19,2026-07-09 22:20:00
-8.517300,-48.079600,GOES-19,2026-07-09 22:20:00
-8.517500,-48.057700,GOES-19,2026-07-09 22:20:00
-9.886900,-48.488700,GOES-19,2026-07-09 22:20:00
-9.905800,-48.486700,GOES-19,2026-07-09 22:20:00
-11.266900,-55.803000,GOES-19,2026-07-09 22:20:00
-11.267100,-55.782800,GOES-19,2026-07-09 22:20:00
-11.285800,-55.801400,GOES-19,2026-07-09 22:20:00
-11.286000,-55.781200,GOES-19,2026-07-09 22:20:00
-11.873500,-47.679300,GOES-19,2026-07-09 22:20:00
-12.356100,-47.413000,GOES-19,2026-07-09 22:20:00
-13.373400,-54.377900,GOES-19,2026-07-09 22:20:00
-13.373700,-54.357200,GOES-19,2026-07-09 22:20:00
-14.573700,-59.137500,GOES-19,2026-07-09 22:20:00
-14.592900,-59.135800,GOES-19,2026-07-09 22:20:00
