lat,lon,satelite,data
-14.717100,-45.229100,GOES-19,2025-09-30 15:10:00
7.563900,-61.742400,GOES-19,2025-09-30 15:10:00
6.827100,-58.238300,GOES-19,2025-09-30 15:10:00
4.975000,-60.895500,GOES-19,2025-09-30 15:10:00
4.975000,-60.876500,GOES-19,2025-09-30 15:10:00
4.956600,-60.896000,GOES-19,2025-09-30 15:10:00
4.956700,-60.877000,GOES-19,2025-09-30 15:10:00
-16.493300,-58.692400,GOES-19,2025-09-30 15:10:00
-16.552400,-58.645900,GOES-19,2025-09-30 15:10:00
-16.571900,-58.643800,GOES-19,2025-09-30 15:10:00
-16.572200,-58.623600,GOES-19,2025-09-30 15:10:00
-16.591700,-58.621500,GOES-19,2025-09-30 15:10:00
-7.835000,-46.998600,GOES-19,2025-09-30 15:10:00
-15.260800,-48.039700,GOES-19,2025-09-30 15:10:00
-15.907600,-46.213900,GOES-19,2025-09-30 15:10:00
-17.901300,-57.597600,GOES-19,2025-09-30 15:10:00
-6.504200,-45.208500,GOES-19,2025-09-30 15:10:00
-15.907100,-46.237100,GOES-19,2025-09-30 15:10:00
-9.884800,-45.934900,GOES-19,2025-09-30 15:10:00
-18.486200,-44.019100,GOES-19,2025-09-30 15:10:00
-11.118100,-49.762900,GOES-19,2025-09-30 15:10:00
-8.945400,-51.692100,GOES-19,2025-09-30 15:10:00
-15.280900,-48.013800,GOES-19,2025-09-30 15:10:00
-17.404900,-47.143100,GOES-19,2025-09-30 15:10:00
-6.369200,-45.625800,GOES-19,2025-09-30 15:10:00
-14.576500,-48.219300,GOES-19,2025-09-30 15:10:00
-11.154800,-54.105400,GOES-19,2025-09-30 15:10:00
-9.023600,-46.705200,GOES-19,2025-09-30 15:10:00
-11.665300,-45.313000,GOES-19,2025-09-30 15:10:00
-10.748200,-45.371300,GOES-19,2025-09-30 15:10:00
-9.042500,-46.703200,GOES-19,2025-09-30 15:10:00
-17.901600,-57.577000,GOES-19,2025-09-30 15:10:00
-6.062300,-42.466000,GOES-19,2025-09-30 15:10:00
-10.034200,-50.199700,GOES-19,2025-09-30 15:10:00
-8.854900,-46.633500,GOES-19,2025-09-30 15:10:00
-7.115000,-47.785000,GOES-19,2025-09-30 15:10:00
-7.818800,-46.778300,GOES-19,2025-09-30 15:10:00
-12.215300,-47.811200,GOES-19,2025-09-30 15:10:00
-15.159000,-46.422000,GOES-19,2025-09-30 15:10:00
-10.642300,-48.580200,GOES-19,2025-09-30 15:10:00
-15.484000,-45.877300,GOES-19,2025-09-30 15:10:00
-9.320200,-45.706100,GOES-19,2025-09-30 15:10:00
-7.850900,-47.262300,GOES-19,2025-09-30 15:10:00
-14.585300,-45.019700,GOES-19,2025-09-30 15:10:00
-9.049400,-47.633200,GOES-19,2025-09-30 15:10:00
-7.837500,-46.776600,GOES-19,2025-09-30 15:10:00
-8.854300,-46.678100,GOES-19,2025-09-30 15:10:00
-9.124800,-47.625600,GOES-19,2025-09-30 15:10:00
-10.767300,-45.368700,GOES-19,2025-09-30 15:10:00
-17.921000,-57.595200,GOES-19,2025-09-30 15:10:00
-10.071700,-50.217300,GOES-19,2025-09-30 15:10:00
-13.216100,-50.928600,GOES-19,2025-09-30 15:10:00
-15.927300,-46.210100,GOES-19,2025-09-30 15:10:00
-14.783600,-45.751600,GOES-19,2025-09-30 15:10:00
-16.757500,-51.348200,GOES-19,2025-09-30 15:10:00
-12.386700,-50.173100,GOES-19,2025-09-30 15:10:00
-11.753700,-46.846100,GOES-19,2025-09-30 15:10:00
-10.894800,-53.759700,GOES-19,2025-09-30 15:10:00
-15.259800,-56.796500,GOES-19,2025-09-30 15:10:00
-10.052800,-50.219200,GOES-19,2025-09-30 15:10:00
-9.087100,-47.629400,GOES-19,2025-09-30 15:10:00
-7.919400,-44.601600,GOES-19,2025-09-30 15:10:00
-12.405800,-50.170800,GOES-19,2025-09-30 15:10:00
-7.837800,-46.754400,GOES-19,2025-09-30 15:10:00
-10.805500,-45.363700,GOES-19,2025-09-30 15:10:00
-8.873700,-46.631500,GOES-19,2025-09-30 15:10:00
-17.940800,-57.592800,GOES-19,2025-09-30 15:10:00
-14.865800,-54.767300,GOES-19,2025-09-30 15:10:00
-7.869600,-47.260600,GOES-19,2025-09-30 15:10:00
-15.260100,-56.776100,GOES-19,2025-09-30 15:10:00
-6.478900,-45.887000,GOES-19,2025-09-30 15:10:00
-12.763400,-50.513600,GOES-19,2025-09-30 15:10:00
-8.822900,-46.189000,GOES-19,2025-09-30 15:10:00
-11.071000,-47.826200,GOES-19,2025-09-30 15:10:00
-7.476100,-47.250800,GOES-19,2025-09-30 15:10:00
-9.420600,-54.575300,GOES-19,2025-09-30 15:10:00
-15.847000,-54.019800,GOES-19,2025-09-30 15:10:00
-9.768100,-46.151900,GOES-19,2025-09-30 15:10:00
-10.071400,-50.238700,GOES-19,2025-09-30 15:10:00
-10.824200,-45.384100,GOES-19,2025-09-30 15:10:00
-7.514600,-45.438500,GOES-19,2025-09-30 15:10:00
-9.745100,-47.802700,GOES-19,2025-09-30 15:10:00
-9.400700,-54.698400,GOES-19,2025-09-30 15:10:00
-7.441400,-46.988800,GOES-19,2025-09-30 15:10:00
-9.749400,-46.131500,GOES-19,2025-09-30 15:10:00
-7.819000,-46.756100,GOES-19,2025-09-30 15:10:00
-10.053100,-50.197800,GOES-19,2025-09-30 15:10:00
-9.570300,-54.584300,GOES-19,2025-09-30 15:10:00
-7.115200,-47.763100,GOES-19,2025-09-30 15:10:00
-14.716600,-45.252500,GOES-19,2025-09-30 15:10:00
-17.921400,-57.574600,GOES-19,2025-09-30 15:10:00
-6.523000,-45.207000,GOES-19,2025-09-30 15:10:00
-10.824600,-45.361100,GOES-19,2025-09-30 15:10:00
-5.863000,-45.775700,GOES-19,2025-09-30 15:10:00
-8.541000,-44.651500,GOES-19,2025-09-30 15:10:00
-3.038900,-44.392700,GOES-19,2025-09-30 15:10:00
-9.768400,-46.129300,GOES-19,2025-09-30 15:10:00
-15.154000,-44.061200,GOES-19,2025-09-30 15:10:00
-12.424900,-50.168400,GOES-19,2025-09-30 15:10:00
-10.104500,-47.785100,GOES-19,2025-09-30 15:10:00
-12.763000,-50.535200,GOES-19,2025-09-30 15:10:00
