lat,lon,satelite,data
10.441600,-68.503800,GOES-19,2026-04-02 18:00:00
10.021500,-73.468500,GOES-19,2026-04-02 18:00:00
9.986300,-66.134100,GOES-19,2026-04-02 18:00:00
9.967800,-66.116000,GOES-19,2026-04-02 18:00:00
5.958900,-68.628100,GOES-19,2026-04-02 18:00:00
8.736400,-68.063100,GOES-19,2026-04-02 18:00:00
8.144600,-68.426000,GOES-19,2026-04-02 18:00:00
8.095200,-66.616900,GOES-19,2026-04-02 18:00:00
7.866700,-69.001300,GOES-19,2026-04-02 18:00:00
7.525400,-66.223300,GOES-19,2026-04-02 18:00:00
6.920500,-65.644700,GOES-19,2026-04-02 18:00:00
6.902100,-65.663700,GOES-19,2026-04-02 18:00:00
6.880500,-66.645100,GOES-19,2026-04-02 18:00:00
6.862100,-66.664000,GOES-19,2026-04-02 18:00:00
6.862100,-66.645500,GOES-19,2026-04-02 18:00:00
6.862200,-66.627100,GOES-19,2026-04-02 18:00:00
6.843800,-66.645900,GOES-19,2026-04-02 18:00:00
6.822700,-67.568100,GOES-19,2026-04-02 18:00:00
6.615400,-70.026800,GOES-19,2026-04-02 18:00:00
6.325400,-68.476200,GOES-19,2026-04-02 18:00:00
6.289400,-68.183500,GOES-19,2026-04-02 18:00:00
7.525500,-66.204800,GOES-19,2026-04-02 18:00:00
7.536300,-63.574700,GOES-19,2026-04-02 18:00:00
7.229700,-66.637500,GOES-19,2026-04-02 18:00:00
7.174700,-66.583300,GOES-19,2026-04-02 18:00:00
7.156200,-66.602200,GOES-19,2026-04-02 18:00:00
7.100200,-66.880500,GOES-19,2026-04-02 18:00:00
7.101000,-66.640400,GOES-19,2026-04-02 18:00:00
7.076800,-68.721000,GOES-19,2026-04-02 18:00:00
7.086100,-65.603500,GOES-19,2026-04-02 18:00:00
7.045800,-66.660100,GOES-19,2026-04-02 18:00:00
7.047700,-66.086500,GOES-19,2026-04-02 18:00:00
7.027900,-66.494100,GOES-19,2026-04-02 18:00:00
7.000900,-69.820900,GOES-19,2026-04-02 18:00:00
7.009500,-66.513000,GOES-19,2026-04-02 18:00:00
6.990400,-66.753600,GOES-19,2026-04-02 18:00:00
6.271100,-68.183800,GOES-19,2026-04-02 18:00:00
6.217800,-67.505400,GOES-19,2026-04-02 18:00:00
6.122600,-69.101400,GOES-19,2026-04-02 18:00:00
6.122700,-69.083100,GOES-19,2026-04-02 18:00:00
6.104500,-69.028500,GOES-19,2026-04-02 18:00:00
6.086100,-69.065300,GOES-19,2026-04-02 18:00:00
6.086200,-69.028700,GOES-19,2026-04-02 18:00:00
6.067700,-69.138700,GOES-19,2026-04-02 18:00:00
6.067700,-69.102100,GOES-19,2026-04-02 18:00:00
6.067800,-69.083800,GOES-19,2026-04-02 18:00:00
6.067800,-69.065500,GOES-19,2026-04-02 18:00:00
6.067900,-69.010700,GOES-19,2026-04-02 18:00:00
6.068000,-68.955800,GOES-19,2026-04-02 18:00:00
6.049500,-69.065800,GOES-19,2026-04-02 18:00:00
6.049700,-68.974400,GOES-19,2026-04-02 18:00:00
6.049700,-68.956100,GOES-19,2026-04-02 18:00:00
6.050600,-68.516900,GOES-19,2026-04-02 18:00:00
6.031400,-68.956300,GOES-19,2026-04-02 18:00:00
6.031500,-68.938100,GOES-19,2026-04-02 18:00:00
6.032300,-68.535500,GOES-19,2026-04-02 18:00:00
6.032400,-68.480600,GOES-19,2026-04-02 18:00:00
6.013300,-68.846900,GOES-19,2026-04-02 18:00:00
6.013400,-68.828600,GOES-19,2026-04-02 18:00:00
6.013900,-68.590700,GOES-19,2026-04-02 18:00:00
6.013900,-68.572400,GOES-19,2026-04-02 18:00:00
6.014100,-68.480900,GOES-19,2026-04-02 18:00:00
5.995000,-68.847100,GOES-19,2026-04-02 18:00:00
5.995300,-68.700800,GOES-19,2026-04-02 18:00:00
5.995500,-68.627600,GOES-19,2026-04-02 18:00:00
5.995600,-68.591000,GOES-19,2026-04-02 18:00:00
5.995600,-68.572700,GOES-19,2026-04-02 18:00:00
5.977300,-68.591200,GOES-19,2026-04-02 18:00:00
5.977500,-68.463100,GOES-19,2026-04-02 18:00:00
5.959200,-68.481600,GOES-19,2026-04-02 18:00:00
5.940100,-68.884400,GOES-19,2026-04-02 18:00:00
5.940700,-68.573400,GOES-19,2026-04-02 18:00:00
5.922400,-68.592000,GOES-19,2026-04-02 18:00:00
5.628900,-69.034600,GOES-19,2026-04-02 18:00:00
5.536800,-69.455500,GOES-19,2026-04-02 18:00:00
5.500300,-69.419400,GOES-19,2026-04-02 18:00:00
5.500300,-69.401200,GOES-19,2026-04-02 18:00:00
5.500400,-69.383000,GOES-19,2026-04-02 18:00:00
5.482000,-69.437900,GOES-19,2026-04-02 18:00:00
5.463900,-69.365100,GOES-19,2026-04-02 18:00:00
5.336900,-68.855600,GOES-19,2026-04-02 18:00:00
-36.440100,-72.313700,GOES-19,2026-04-02 18:00:00
