lat,lon,satelite,data
9.836700,-72.644200,GOES-19,2026-09-20 04:20:00
9.836800,-72.625800,GOES-19,2026-09-20 04:20:00
-15.665800,-72.446300,GOES-19,2026-09-20 04:20:00
-16.105600,-61.659000,GOES-19,2026-09-20 04:20:00
-16.166200,-63.223800,GOES-19,2026-09-20 04:20:00
-16.185400,-63.241900,GOES-19,2026-09-20 04:20:00
-16.185600,-63.222400,GOES-19,2026-09-20 04:20:00
-17.713500,-60.980700,GOES-19,2026-09-20 04:20:00
-19.790400,-59.974500,GOES-19,2026-09-20 04:20:00
-20.445900,-59.217900,GOES-19,2026-09-20 04:20:00
-32.651400,-68.573500,GOES-19,2026-09-20 04:20:00
-8.791100,-60.793500,GOES-19,2026-09-20 04:20:00
