lat,lon,satelite,data
-11.817600,-45.359900,GOES-19,2026-01-17 00:20:00
2.763400,-60.315000,GOES-19,2026-01-17 00:20:00
8.768900,-69.610300,GOES-19,2026-01-17 00:20:00
-15.657800,-60.253400,GOES-19,2026-01-17 00:20:00
-17.957500,-61.876000,GOES-19,2026-01-17 00:20:00
-17.957800,-61.856000,GOES-19,2026-01-17 00:20:00
-22.064600,-58.564000,GOES-19,2026-01-17 00:20:00
-22.065000,-58.542900,GOES-19,2026-01-17 00:20:00
-25.830800,-57.046600,GOES-19,2026-01-17 00:20:00
1.139300,-60.522200,GOES-19,2026-01-17 00:20:00
-12.655300,-46.763300,GOES-19,2026-01-17 00:20:00
-13.699300,-55.677300,GOES-19,2026-01-17 00:20:00
-16.584100,-57.811500,GOES-19,2026-01-17 00:20:00
-17.284000,-42.647900,GOES-19,2026-01-17 00:20:00
