lat,lon,satelite,data
10.008700,-70.122300,GOES-19,2026-01-17 20:30:00
9.677200,-69.206100,GOES-19,2026-01-17 20:30:00
8.886600,-67.412200,GOES-19,2026-01-17 20:30:00
8.868100,-67.412700,GOES-19,2026-01-17 20:30:00
7.903200,-69.147600,GOES-19,2026-01-17 20:30:00
7.903200,-69.129200,GOES-19,2026-01-17 20:30:00
7.884800,-69.129500,GOES-19,2026-01-17 20:30:00
7.884800,-69.111200,GOES-19,2026-01-17 20:30:00
7.707900,-66.700500,GOES-19,2026-01-17 20:30:00
7.707900,-66.682000,GOES-19,2026-01-17 20:30:00
7.167400,-69.232800,GOES-19,2026-01-17 20:30:00
7.021400,-68.850300,GOES-19,2026-01-17 20:30:00
7.003000,-68.850600,GOES-19,2026-01-17 20:30:00
-32.894300,-55.481500,GOES-19,2026-01-17 20:30:00
-32.918400,-55.475000,GOES-19,2026-01-17 20:30:00
-36.793800,-72.907800,GOES-19,2026-01-17 20:30:00
-36.819300,-72.930400,GOES-19,2026-01-17 20:30:00
-36.819400,-72.907000,GOES-19,2026-01-17 20:30:00
-36.821500,-72.438800,GOES-19,2026-01-17 20:30:00
-36.821600,-72.415400,GOES-19,2026-01-17 20:30:00
-36.821700,-72.392000,GOES-19,2026-01-17 20:30:00
-36.844900,-72.929600,GOES-19,2026-01-17 20:30:00
-36.844900,-72.906200,GOES-19,2026-01-17 20:30:00
-36.847100,-72.437800,GOES-19,2026-01-17 20:30:00
-36.847200,-72.414400,GOES-19,2026-01-17 20:30:00
-36.847300,-72.391000,GOES-19,2026-01-17 20:30:00
-37.610200,-68.030700,GOES-19,2026-01-17 20:30:00
-37.652300,-65.454100,GOES-19,2026-01-17 20:30:00
-37.907100,-72.443500,GOES-19,2026-01-17 20:30:00
-37.907300,-72.419600,GOES-19,2026-01-17 20:30:00
-37.933300,-72.442400,GOES-19,2026-01-17 20:30:00
-37.933400,-72.418600,GOES-19,2026-01-17 20:30:00
