lat,lon,satelite,data
-15.160200,-61.596600,GOES-19,2025-10-21 00:50:00
-17.257300,-61.401800,GOES-19,2025-10-21 00:50:00
-18.193100,-61.934300,GOES-19,2025-10-21 00:50:00
-18.662400,-62.310500,GOES-19,2025-10-21 00:50:00
-19.597700,-68.023600,GOES-19,2025-10-21 00:50:00
-19.718300,-58.277300,GOES-19,2025-10-21 00:50:00
-19.617700,-68.022600,GOES-19,2025-10-21 00:50:00
-19.617800,-68.003000,GOES-19,2025-10-21 00:50:00
-31.058000,-65.434300,GOES-19,2025-10-21 00:50:00
-4.387900,-43.312900,GOES-19,2025-10-21 00:50:00
-6.653700,-43.425600,GOES-19,2025-10-21 00:50:00
-17.684700,-52.261500,GOES-19,2025-10-21 00:50:00
-17.685200,-52.239800,GOES-19,2025-10-21 00:50:00
1.730200,-55.704900,GOES-19,2025-10-21 00:50:00
1.730300,-55.685100,GOES-19,2025-10-21 00:50:00
1.711900,-55.724800,GOES-19,2025-10-21 00:50:00
1.711900,-55.705100,GOES-19,2025-10-21 00:50:00
-3.213600,-46.784300,GOES-19,2025-10-21 00:50:00
-3.232100,-46.783600,GOES-19,2025-10-21 00:50:00
-3.344100,-50.742600,GOES-19,2025-10-21 00:50:00
-3.478300,-45.820300,GOES-19,2025-10-21 00:50:00
-3.496700,-45.841800,GOES-19,2025-10-21 00:50:00
-3.496800,-45.819500,GOES-19,2025-10-21 00:50:00
-3.515300,-45.841100,GOES-19,2025-10-21 00:50:00
-3.515400,-45.818700,GOES-19,2025-10-21 00:50:00
-3.851500,-48.971400,GOES-19,2025-10-21 00:50:00
-3.851600,-48.950000,GOES-19,2025-10-21 00:50:00
-4.496900,-46.483900,GOES-19,2025-10-21 00:50:00
-4.627700,-46.410500,GOES-19,2025-10-21 00:50:00
-4.646100,-46.431600,GOES-19,2025-10-21 00:50:00
-4.646300,-46.409500,GOES-19,2025-10-21 00:50:00
-4.646400,-46.387300,GOES-19,2025-10-21 00:50:00
-4.664900,-46.408400,GOES-19,2025-10-21 00:50:00
-8.985100,-65.923200,GOES-19,2025-10-21 00:50:00
-9.003600,-65.941200,GOES-19,2025-10-21 00:50:00
-9.003600,-65.922600,GOES-19,2025-10-21 00:50:00
-9.003700,-65.904000,GOES-19,2025-10-21 00:50:00
-9.022100,-65.940700,GOES-19,2025-10-21 00:50:00
-9.022200,-65.922000,GOES-19,2025-10-21 00:50:00
