lat,lon,satelite,data
6.586000,-66.928000,GOES-19,2026-01-14 19:40:00
0.319200,-90.482600,GOES-19,2026-01-14 19:40:00
0.319200,-90.463500,GOES-19,2026-01-14 19:40:00
0.319200,-90.444400,GOES-19,2026-01-14 19:40:00
0.301000,-90.482600,GOES-19,2026-01-14 19:40:00
0.301000,-90.463500,GOES-19,2026-01-14 19:40:00
0.301000,-90.444400,GOES-19,2026-01-14 19:40:00
-0.299300,-80.350200,GOES-19,2026-01-14 19:40:00
-0.319300,-90.597200,GOES-19,2026-01-14 19:40:00
-0.319200,-90.578100,GOES-19,2026-01-14 19:40:00
-0.392400,-91.018500,GOES-19,2026-01-14 19:40:00
-7.734000,-79.201300,GOES-19,2026-01-14 19:40:00
-7.752400,-79.201500,GOES-19,2026-01-14 19:40:00
-8.433100,-78.715700,GOES-19,2026-01-14 19:40:00
-8.451500,-78.697600,GOES-19,2026-01-14 19:40:00
-20.923700,-59.653600,GOES-19,2026-01-14 19:40:00
-33.269400,-71.383500,GOES-19,2026-01-14 19:40:00
-36.170800,-70.908300,GOES-19,2026-01-14 19:40:00
-37.032400,-65.425600,GOES-19,2026-01-14 19:40:00
