lat,lon,satelite,data
11.738700,-72.385900,GOES-19,2026-08-18 19:00:00
-7.069500,-76.244700,GOES-19,2026-08-18 19:00:00
-7.069500,-76.226500,GOES-19,2026-08-18 19:00:00
-7.455000,-76.355100,GOES-19,2026-08-18 19:00:00
-10.356900,-77.360400,GOES-19,2026-08-18 19:00:00
-11.860600,-65.235900,GOES-19,2026-08-18 19:00:00
-12.803200,-65.193400,GOES-19,2026-08-18 19:00:00
-13.681300,-64.347800,GOES-19,2026-08-18 19:00:00
-13.700100,-64.365900,GOES-19,2026-08-18 19:00:00
-13.700300,-64.346800,GOES-19,2026-08-18 19:00:00
-17.398700,-59.606900,GOES-19,2026-08-18 19:00:00
-17.400400,-59.485700,GOES-19,2026-08-18 19:00:00
-17.420300,-59.463500,GOES-19,2026-08-18 19:00:00
-17.420600,-59.443300,GOES-19,2026-08-18 19:00:00
-17.439700,-59.481600,GOES-19,2026-08-18 19:00:00
-17.440000,-59.461400,GOES-19,2026-08-18 19:00:00
-17.478400,-59.517900,GOES-19,2026-08-18 19:00:00
-20.583400,-58.288000,GOES-19,2026-08-18 19:00:00
-20.583800,-58.267200,GOES-19,2026-08-18 19:00:00
-5.158100,-40.688000,GOES-19,2026-08-18 19:00:00
-3.249300,-43.301300,GOES-19,2026-08-18 19:00:00
-5.785800,-43.937800,GOES-19,2026-08-18 19:00:00
-5.510100,-60.137400,GOES-19,2026-08-18 19:00:00
-5.807300,-43.635200,GOES-19,2026-08-18 19:00:00
-5.491700,-60.138000,GOES-19,2026-08-18 19:00:00
-5.491800,-60.118900,GOES-19,2026-08-18 19:00:00
-6.129300,-57.702800,GOES-19,2026-08-18 19:00:00
-6.129200,-57.722300,GOES-19,2026-08-18 19:00:00
-6.970100,-59.027200,GOES-19,2026-08-18 19:00:00
-7.006900,-59.044900,GOES-19,2026-08-18 19:00:00
-6.838700,-56.434400,GOES-19,2026-08-18 19:00:00
-7.039200,-59.833800,GOES-19,2026-08-18 19:00:00
-6.988400,-59.045700,GOES-19,2026-08-18 19:00:00
-7.039100,-59.853100,GOES-19,2026-08-18 19:00:00
-6.875700,-56.432600,GOES-19,2026-08-18 19:00:00
-8.997000,-45.855000,GOES-19,2026-08-18 19:00:00
-9.109600,-60.393700,GOES-19,2026-08-18 19:00:00
-9.199600,-60.812200,GOES-19,2026-08-18 19:00:00
-9.209500,-59.460900,GOES-19,2026-08-18 19:00:00
-17.953300,-44.436600,GOES-19,2026-08-18 19:00:00
-17.973400,-44.431900,GOES-19,2026-08-18 19:00:00
1.711400,-56.000800,GOES-19,2026-08-18 19:00:00
-3.666300,-48.978700,GOES-19,2026-08-18 19:00:00
-3.523900,-44.235100,GOES-19,2026-08-18 19:00:00
-5.981100,-57.845100,GOES-19,2026-08-18 19:00:00
-3.275400,-49.524700,GOES-19,2026-08-18 19:00:00
10.674800,-71.752600,GOES-19,2026-08-18 19:00:00
10.674800,-71.734200,GOES-19,2026-08-18 19:00:00
6.222800,-57.464600,GOES-19,2026-08-18 19:00:00
6.204400,-57.465400,GOES-19,2026-08-18 19:00:00
-17.613600,-54.872200,GOES-19,2026-08-18 19:00:00
-7.548800,-55.562900,GOES-19,2026-08-18 19:00:00
-14.016300,-53.683000,GOES-19,2026-08-18 19:00:00
-7.104700,-55.447700,GOES-19,2026-08-18 19:00:00
-6.268800,-55.966700,GOES-19,2026-08-18 19:00:00
-14.256200,-51.947200,GOES-19,2026-08-18 19:00:00
-6.331200,-54.887700,GOES-19,2026-08-18 19:00:00
-7.881100,-61.177900,GOES-19,2026-08-18 19:00:00
-9.085600,-50.882500,GOES-19,2026-08-18 19:00:00
-8.163500,-55.366500,GOES-19,2026-08-18 19:00:00
-6.036600,-57.804000,GOES-19,2026-08-18 19:00:00
-6.017800,-57.863100,GOES-19,2026-08-18 19:00:00
-4.089400,-63.249400,GOES-19,2026-08-18 19:00:00
-7.057700,-59.833100,GOES-19,2026-08-18 19:00:00
-8.083400,-61.360300,GOES-19,2026-08-18 19:00:00
-13.432500,-57.061000,GOES-19,2026-08-18 19:00:00
-6.693900,-58.922600,GOES-19,2026-08-18 19:00:00
-3.709200,-47.814200,GOES-19,2026-08-18 19:00:00
-12.025800,-55.554800,GOES-19,2026-08-18 19:00:00
-6.766400,-59.151500,GOES-19,2026-08-18 19:00:00
-6.331100,-54.907700,GOES-19,2026-08-18 19:00:00
-11.715400,-54.626800,GOES-19,2026-08-18 19:00:00
-7.880900,-61.197000,GOES-19,2026-08-18 19:00:00
-6.604800,-58.383800,GOES-19,2026-08-18 19:00:00
-12.480100,-54.183000,GOES-19,2026-08-18 19:00:00
-7.530300,-55.564000,GOES-19,2026-08-18 19:00:00
-6.766300,-59.170800,GOES-19,2026-08-18 19:00:00
-11.193600,-54.019900,GOES-19,2026-08-18 19:00:00
-6.110800,-57.703500,GOES-19,2026-08-18 19:00:00
-14.257000,-51.904600,GOES-19,2026-08-18 19:00:00
-10.427100,-61.209700,GOES-19,2026-08-18 19:00:00
-15.283400,-56.508500,GOES-19,2026-08-18 19:00:00
-10.932600,-57.111300,GOES-19,2026-08-18 19:00:00
-12.007300,-55.515900,GOES-19,2026-08-18 19:00:00
-6.330900,-54.927800,GOES-19,2026-08-18 19:00:00
-14.163100,-52.911300,GOES-19,2026-08-18 19:00:00
-11.049600,-50.585000,GOES-19,2026-08-18 19:00:00
-6.748600,-59.036400,GOES-19,2026-08-18 19:00:00
-12.007100,-55.536200,GOES-19,2026-08-18 19:00:00
-15.865900,-56.422500,GOES-19,2026-08-18 19:00:00
-7.788100,-47.860700,GOES-19,2026-08-18 19:00:00
-10.192700,-54.250300,GOES-19,2026-08-18 19:00:00
-12.025500,-55.575100,GOES-19,2026-08-18 19:00:00
-11.734900,-54.584100,GOES-19,2026-08-18 19:00:00
-6.712400,-58.921900,GOES-19,2026-08-18 19:00:00
-6.712300,-58.941200,GOES-19,2026-08-18 19:00:00
-15.245600,-56.451400,GOES-19,2026-08-18 19:00:00
-9.218200,-60.811300,GOES-19,2026-08-18 19:00:00
-11.096900,-49.916000,GOES-19,2026-08-18 19:00:00
